taxon_id,speciesname,type_intensity,threat
2441184,Bison_bonasus,WoodlandForest_primary,0
2441184,Bison_bonasus,WoodlandForest_prod,1
2441454,Testudo_hermanni,Pasture_high,13
2441454,Testudo_hermanni,Pasture_low,4
2441454,Testudo_hermanni,WoodlandForest_multi,4
2441454,Testudo_hermanni,WoodlandForest_primary,0
2441454,Testudo_hermanni,WoodlandForest_prod,5
2441461,Testudo_graeca,Pasture_high,12
2441461,Testudo_graeca,Pasture_low,4
2441502,Testudo_marginata,Pasture_high,7
2441502,Testudo_marginata,Pasture_low,2
2441502,Testudo_marginata,WoodlandForest_multi,1
2441502,Testudo_marginata,WoodlandForest_primary,0
2441502,Testudo_marginata,WoodlandForest_prod,1
2444308,Vipera_ammodytes,Cropland_high,6
2444308,Vipera_ammodytes,Cropland_low,2
2444308,Vipera_ammodytes,Cropland_med,4
2444308,Vipera_ammodytes,Pasture_high,6
2444308,Vipera_ammodytes,Pasture_low,2
2444698,Macrovipera_schweizeri,Pasture_high,3
2444698,Macrovipera_schweizeri,Pasture_low,1
2449051,Chamaeleo_chamaeleon,Cropland_high,5
2449051,Chamaeleo_chamaeleon,Cropland_low,1
2449051,Chamaeleo_chamaeleon,Cropland_med,3
2449051,Chamaeleo_chamaeleon,Pasture_high,2
2449051,Chamaeleo_chamaeleon,Pasture_low,0
2457466,Telescopus_falax,Cropland_high,4
2457466,Telescopus_falax,Cropland_low,1
2457466,Telescopus_falax,Cropland_med,3
2457466,Telescopus_falax,Pasture_high,3
2457466,Telescopus_falax,Pasture_low,1
2458386,Elaphe_sauromates,Pasture_high,7
2458386,Elaphe_sauromates,Pasture_low,3
2458386,Elaphe_sauromates,WoodlandForest_multi,1
2458386,Elaphe_sauromates,WoodlandForest_primary,0
2458386,Elaphe_sauromates,WoodlandForest_prod,2
2468350,Ophisaurus_apodus,Cropland_high,4
2468350,Ophisaurus_apodus,Cropland_low,1
2468350,Ophisaurus_apodus,Cropland_med,3
2468673,Gallotia_simonyi,Pasture_high,2
2468673,Gallotia_simonyi,Pasture_low,1
2468999,Podarcis_melisellensis,Pasture_high,1
2468999,Podarcis_melisellensis,Pasture_low,0
2469022,Podarcis_peloponnesiaca,Pasture_high,3
2469022,Podarcis_peloponnesiaca,Pasture_low,1
2469065,Podarcis_taurica,Cropland_high,4
2469065,Podarcis_taurica,Cropland_low,1
2469065,Podarcis_taurica,Cropland_med,3
2469065,Podarcis_taurica,Pasture_high,6
2469065,Podarcis_taurica,Pasture_low,2
2469075,Podarcis_erhardii,Pasture_high,7
2469075,Podarcis_erhardii,Pasture_low,3
2469126,Podarcis_tiliguerta,Pasture_high,2
2469126,Podarcis_tiliguerta,Pasture_low,0
2469188,Podarcis_muralis,Cropland_high,14
2469188,Podarcis_muralis,Cropland_low,3
2469188,Podarcis_muralis,Cropland_med,9
2469188,Podarcis_muralis,Pasture_high,15
2469188,Podarcis_muralis,Pasture_low,6
2469188,Podarcis_muralis,WoodlandForest_multi,5
2469188,Podarcis_muralis,WoodlandForest_primary,0
2469188,Podarcis_muralis,WoodlandForest_prod,7
2469356,Algyroides_marchi,WoodlandForest_multi,1
2469356,Algyroides_marchi,WoodlandForest_primary,0
2469356,Algyroides_marchi,WoodlandForest_prod,1
2469361,Algyroides_fitzingeri,Pasture_high,2
2469361,Algyroides_fitzingeri,Pasture_low,0
2469363,Algyroides_nigropunctatus,Cropland_high,4
2469363,Algyroides_nigropunctatus,Cropland_low,1
2469363,Algyroides_nigropunctatus,Cropland_med,3
2469702,Ophisops_elegans,Pasture_high,3
2469702,Ophisops_elegans,Pasture_low,1
2473577,Tetrao_urogallus,WoodlandForest_multi,13
2473577,Tetrao_urogallus,WoodlandForest_primary,0
2473577,Tetrao_urogallus,WoodlandForest_prod,19
2473663,Bonasa_bonasia,WoodlandForest_multi,12
2473663,Bonasa_bonasia,WoodlandForest_primary,0
2473663,Bonasa_bonasia,WoodlandForest_prod,16
2473958,Perdix_perdix,Cropland_high,30
2473958,Perdix_perdix,Cropland_low,8
2473958,Perdix_perdix,Cropland_med,18
2473958,Perdix_perdix,Pasture_high,11
2473958,Perdix_perdix,Pasture_low,3
2474051,Alectoris_rufa,Pasture_high,3
2474051,Alectoris_rufa,Pasture_low,0
2474156,Coturnix_coturnix,Cropland_high,21
2474156,Coturnix_coturnix,Cropland_low,6
2474156,Coturnix_coturnix,Cropland_med,13
2474156,Coturnix_coturnix,Pasture_high,13
2474156,Coturnix_coturnix,Pasture_low,4
2474921,Otis_tarda,Cropland_high,21
2474921,Otis_tarda,Cropland_low,4
2474921,Otis_tarda,Cropland_med,12
2474921,Otis_tarda,Pasture_high,10
2474921,Otis_tarda,Pasture_low,3
2474950,Grus_grus,Cropland_high,24
2474950,Grus_grus,Cropland_low,6
2474950,Grus_grus,Cropland_med,14
2475365,Coracias_garrulus,Cropland_high,20
2475365,Coracias_garrulus,Cropland_low,4
2475365,Coracias_garrulus,Cropland_med,12
2475365,Coracias_garrulus,WoodlandForest_multi,5
2475365,Coracias_garrulus,WoodlandForest_primary,0
2475365,Coracias_garrulus,WoodlandForest_prod,8
2477804,Picoides_tridactylus,WoodlandForest_multi,12
2477804,Picoides_tridactylus,WoodlandForest_primary,0
2477804,Picoides_tridactylus,WoodlandForest_prod,18
2477872,Dryocopus_martius,WoodlandForest_multi,13
2477872,Dryocopus_martius,WoodlandForest_primary,0
2477872,Dryocopus_martius,WoodlandForest_prod,20
2477927,Dendrocopos_leucotos,WoodlandForest_multi,13
2477927,Dendrocopos_leucotos,WoodlandForest_primary,0
2477927,Dendrocopos_leucotos,WoodlandForest_prod,20
2477950,Dendrocopos_minor,WoodlandForest_multi,5
2477950,Dendrocopos_minor,WoodlandForest_primary,0
2477950,Dendrocopos_minor,WoodlandForest_prod,7
2477968,Dendrocopos_major,Cropland_high,1
2477968,Dendrocopos_major,Cropland_low,0
2477968,Dendrocopos_major,Cropland_med,1
2477968,Dendrocopos_major,WoodlandForest_multi,5
2477968,Dendrocopos_major,WoodlandForest_primary,0
2477968,Dendrocopos_major,WoodlandForest_prod,7
2478026,Dendrocopos_medius,WoodlandForest_multi,13
2478026,Dendrocopos_medius,WoodlandForest_primary,0
2478026,Dendrocopos_medius,WoodlandForest_prod,19
2478031,Dendrocopos_syriacus,Cropland_high,10
2478031,Dendrocopos_syriacus,Cropland_low,2
2478031,Dendrocopos_syriacus,Cropland_med,6
2478031,Dendrocopos_syriacus,WoodlandForest_multi,6
2478031,Dendrocopos_syriacus,WoodlandForest_primary,0
2478031,Dendrocopos_syriacus,WoodlandForest_prod,9
2478523,Picus_viridis,Pasture_high,6
2478523,Picus_viridis,Pasture_low,2
2478523,Picus_viridis,WoodlandForest_multi,3
2478523,Picus_viridis,WoodlandForest_primary,0
2478523,Picus_viridis,WoodlandForest_prod,5
2478548,Picus_canus,WoodlandForest_multi,14
2478548,Picus_canus,WoodlandForest_primary,0
2478548,Picus_canus,WoodlandForest_prod,21
2480193,Pterocles_orientalis,Pasture_high,11
2480193,Pterocles_orientalis,Pasture_low,3
2480204,Pterocles_alchata,Pasture_high,8
2480204,Pterocles_alchata,Pasture_low,3
2480242,Vanellus_vanellus,Cropland_high,39
2480242,Vanellus_vanellus,Cropland_low,10
2480242,Vanellus_vanellus,Cropland_med,24
2480242,Vanellus_vanellus,Pasture_high,14
2480242,Vanellus_vanellus,Pasture_low,5
2480332,Pluvialis_apricaria,Cropland_high,24
2480332,Pluvialis_apricaria,Cropland_low,7
2480332,Pluvialis_apricaria,Cropland_med,14
2480332,Pluvialis_apricaria,Pasture_high,10
2480332,Pluvialis_apricaria,Pasture_low,4
2480372,Elanus_caeruleus,Pasture_high,4
2480372,Elanus_caeruleus,Pasture_low,0
2480420,Pernis_apivorus,WoodlandForest_multi,11
2480420,Pernis_apivorus,WoodlandForest_primary,0
2480420,Pernis_apivorus,WoodlandForest_prod,15
2480449,Haliaeetus_albicilla,WoodlandForest_multi,7
2480449,Haliaeetus_albicilla,WoodlandForest_primary,0
2480449,Haliaeetus_albicilla,WoodlandForest_prod,9
2480487,Circus_cyaneus,Pasture_high,15
2480487,Circus_cyaneus,Pasture_low,6
2480491,Circus_macrourus,Cropland_high,6
2480491,Circus_macrourus,Cropland_low,1
2480491,Circus_macrourus,Cropland_med,3
2480491,Circus_macrourus,Pasture_high,5
2480491,Circus_macrourus,Pasture_low,1
2480495,Circus_pygargus,Cropland_high,31
2480495,Circus_pygargus,Cropland_low,8
2480495,Circus_pygargus,Cropland_med,19
2480495,Circus_pygargus,Pasture_high,16
2480495,Circus_pygargus,Pasture_low,6
2480500,Aquila_heliaca,Pasture_high,7
2480500,Aquila_heliaca,Pasture_low,1
2480500,Aquila_heliaca,WoodlandForest_multi,4
2480500,Aquila_heliaca,WoodlandForest_primary,0
2480500,Aquila_heliaca,WoodlandForest_prod,3
2480505,Aquila_pomarina,Pasture_high,15
2480505,Aquila_pomarina,Pasture_low,6
2480505,Aquila_pomarina,WoodlandForest_multi,7
2480505,Aquila_pomarina,WoodlandForest_primary,0
2480505,Aquila_pomarina,WoodlandForest_prod,9
2480509,Aquila_clanga,WoodlandForest_multi,3
2480509,Aquila_clanga,WoodlandForest_primary,0
2480509,Aquila_clanga,WoodlandForest_prod,5
2480524,Buteo_lagopus,Cropland_high,4
2480524,Buteo_lagopus,Cropland_low,1
2480524,Buteo_lagopus,Cropland_med,2
2480524,Buteo_lagopus,Pasture_high,2
2480524,Buteo_lagopus,Pasture_low,0
2480537,Buteo_buteo,Cropland_high,17
2480537,Buteo_buteo,Cropland_low,4
2480537,Buteo_buteo,Cropland_med,10
2480537,Buteo_buteo,WoodlandForest_multi,0
2480537,Buteo_buteo,WoodlandForest_primary,0
2480537,Buteo_buteo,WoodlandForest_prod,1
2480564,Buteo_rufinus,Pasture_high,11
2480564,Buteo_rufinus,Pasture_low,3
2480578,Accipiter_brevipes,Cropland_high,11
2480578,Accipiter_brevipes,Cropland_low,2
2480578,Accipiter_brevipes,Cropland_med,7
2480578,Accipiter_brevipes,WoodlandForest_multi,3
2480578,Accipiter_brevipes,WoodlandForest_primary,0
2480578,Accipiter_brevipes,WoodlandForest_prod,5
2480589,Accipiter_gentilis,WoodlandForest_multi,5
2480589,Accipiter_gentilis,WoodlandForest_primary,0
2480589,Accipiter_gentilis,WoodlandForest_prod,6
2480637,Accipiter_nisus,WoodlandForest_multi,6
2480637,Accipiter_nisus,WoodlandForest_primary,0
2480637,Accipiter_nisus,WoodlandForest_prod,8
2480666,Circaetus_gallicus,Pasture_high,12
2480666,Circaetus_gallicus,Pasture_low,4
2480666,Circaetus_gallicus,WoodlandForest_multi,6
2480666,Circaetus_gallicus,WoodlandForest_primary,0
2480666,Circaetus_gallicus,WoodlandForest_prod,8
2480685,Hieraaetus_pennatus,WoodlandForest_multi,10
2480685,Hieraaetus_pennatus,WoodlandForest_primary,0
2480685,Hieraaetus_pennatus,WoodlandForest_prod,12
2480726,Pandion_haliaetus,WoodlandForest_multi,4
2480726,Pandion_haliaetus,WoodlandForest_primary,0
2480726,Pandion_haliaetus,WoodlandForest_prod,7
2480757,Glareola_pratincola,Pasture_high,10
2480757,Glareola_pratincola,Pasture_low,4
2480830,Bubulcus_ibis,Pasture_high,1
2480830,Bubulcus_ibis,Pasture_low,0
2480863,Nycticorax_nycticorax,WoodlandForest_multi,4
2480863,Nycticorax_nycticorax,WoodlandForest_primary,0
2480863,Nycticorax_nycticorax,WoodlandForest_prod,4
2481034,Falco_cherrug,Pasture_high,7
2481034,Falco_cherrug,Pasture_low,1
2481035,Falco_subbuteo,Cropland_high,7
2481035,Falco_subbuteo,Cropland_low,1
2481035,Falco_subbuteo,Cropland_med,4
2481035,Falco_subbuteo,WoodlandForest_multi,4
2481035,Falco_subbuteo,WoodlandForest_primary,0
2481035,Falco_subbuteo,WoodlandForest_prod,5
2481062,Falco_vespertinus,Cropland_high,14
2481062,Falco_vespertinus,Cropland_low,1
2481062,Falco_vespertinus,Cropland_med,8
2481062,Falco_vespertinus,Pasture_high,9
2481062,Falco_vespertinus,Pasture_low,2
2481062,Falco_vespertinus,WoodlandForest_multi,1
2481062,Falco_vespertinus,WoodlandForest_primary,0
2481062,Falco_vespertinus,WoodlandForest_prod,1
2481685,Limosa_limosa,Pasture_high,13
2481685,Limosa_limosa,Pasture_low,5
2481700,Scolopax_rusticola,WoodlandForest_multi,11
2481700,Scolopax_rusticola,WoodlandForest_primary,0
2481700,Scolopax_rusticola,WoodlandForest_prod,15
2481714,Tringa_totanus,Pasture_high,12
2481714,Tringa_totanus,Pasture_low,5
2481728,Tringa_ochropus,WoodlandForest_multi,1
2481728,Tringa_ochropus,WoodlandForest_primary,0
2481728,Tringa_ochropus,WoodlandForest_prod,3
2481759,Calidris_alpina,Pasture_high,3
2481759,Calidris_alpina,Pasture_low,1
2481909,Ciconia_nigra,WoodlandForest_multi,11
2481909,Ciconia_nigra,WoodlandForest_primary,0
2481909,Ciconia_nigra,WoodlandForest_prod,15
2482100,Burhinus_oedicnemus,Pasture_high,10
2482100,Burhinus_oedicnemus,Pasture_low,3
2482492,Corvus_corax,WoodlandForest_multi,0
2482492,Corvus_corax,WoodlandForest_primary,0
2482492,Corvus_corax,WoodlandForest_prod,1
2482513,Corvus_frugilegus,Cropland_high,8
2482513,Corvus_frugilegus,Cropland_low,2
2482513,Corvus_frugilegus,Cropland_med,4
2482613,Nucifraga_caryocatactes,WoodlandForest_multi,2
2482613,Nucifraga_caryocatactes,WoodlandForest_primary,0
2482613,Nucifraga_caryocatactes,WoodlandForest_prod,4
2484596,Regulus_regulus,WoodlandForest_multi,2
2484596,Regulus_regulus,WoodlandForest_primary,0
2484596,Regulus_regulus,WoodlandForest_prod,4
2484880,Sitta_krueperi,WoodlandForest_multi,1
2484880,Sitta_krueperi,WoodlandForest_primary,0
2484880,Sitta_krueperi,WoodlandForest_prod,2
2484886,Sitta_whiteheadi,WoodlandForest_multi,1
2484886,Sitta_whiteheadi,WoodlandForest_primary,0
2484886,Sitta_whiteheadi,WoodlandForest_prod,3
2484916,Sitta_europaea,WoodlandForest_multi,2
2484916,Sitta_europaea,WoodlandForest_primary,0
2484916,Sitta_europaea,WoodlandForest_prod,5
2487603,Certhia_familiaris,WoodlandForest_multi,3
2487603,Certhia_familiaris,WoodlandForest_primary,0
2487603,Certhia_familiaris,WoodlandForest_prod,6
2488949,Oriolus_oriolus,WoodlandForest_multi,3
2488949,Oriolus_oriolus,WoodlandForest_primary,0
2488949,Oriolus_oriolus,WoodlandForest_prod,6
2490246,Anthus_trivialis,WoodlandForest_multi,5
2490246,Anthus_trivialis,WoodlandForest_primary,0
2490246,Anthus_trivialis,WoodlandForest_prod,9
2490266,Anthus_pratensis,Pasture_high,11
2490266,Anthus_pratensis,Pasture_low,4
2490274,Anthus_campestris,Pasture_high,15
2490274,Anthus_campestris,Pasture_low,5
2490604,Lullula_arborea,WoodlandForest_multi,6
2490604,Lullula_arborea,WoodlandForest_primary,0
2490604,Lullula_arborea,WoodlandForest_prod,12
2490613,Melanocorypha_calandra,Cropland_high,22
2490613,Melanocorypha_calandra,Cropland_low,4
2490613,Melanocorypha_calandra,Cropland_med,13
2490669,Galerida_cristata,Cropland_high,11
2490669,Galerida_cristata,Cropland_low,2
2490669,Galerida_cristata,Cropland_med,6
2490681,Calandrella_brachydactyla,Cropland_high,24
2490681,Calandrella_brachydactyla,Cropland_low,4
2490681,Calandrella_brachydactyla,Cropland_med,14
2490681,Calandrella_brachydactyla,Pasture_high,11
2490681,Calandrella_brachydactyla,Pasture_low,3
2490682,Calandrella_rufescens,Pasture_high,5
2490682,Calandrella_rufescens,Pasture_low,2
2490719,Turdus_merula,WoodlandForest_multi,1
2490719,Turdus_merula,WoodlandForest_primary,0
2490719,Turdus_merula,WoodlandForest_prod,2
2490737,Turdus_pilaris,WoodlandForest_multi,1
2490737,Turdus_pilaris,WoodlandForest_primary,0
2490737,Turdus_pilaris,WoodlandForest_prod,2
2490774,Turdus_viscivorus,WoodlandForest_multi,3
2490774,Turdus_viscivorus,WoodlandForest_primary,0
2490774,Turdus_viscivorus,WoodlandForest_prod,5
2490781,Turdus_iliacus,WoodlandForest_multi,3
2490781,Turdus_iliacus,WoodlandForest_primary,0
2490781,Turdus_iliacus,WoodlandForest_prod,5
2491482,Emberiza_hortulana,Cropland_high,25
2491482,Emberiza_hortulana,Cropland_low,5
2491482,Emberiza_hortulana,Cropland_med,15
2491482,Emberiza_hortulana,Pasture_high,13
2491482,Emberiza_hortulana,Pasture_low,4
2491518,Emberiza_aureola,Cropland_high,5
2491518,Emberiza_aureola,Cropland_low,1
2491518,Emberiza_aureola,Cropland_med,3
2491534,Emberiza_citrinella,Cropland_high,18
2491534,Emberiza_citrinella,Cropland_low,4
2491534,Emberiza_citrinella,Cropland_med,11
2492462,Erithacus_rubecula,WoodlandForest_multi,1
2492462,Erithacus_rubecula,WoodlandForest_primary,0
2492462,Erithacus_rubecula,WoodlandForest_prod,2
2492509,Tarsiger_cyanurus,WoodlandForest_multi,0
2492509,Tarsiger_cyanurus,WoodlandForest_primary,0
2492509,Tarsiger_cyanurus,WoodlandForest_prod,1
2492521,Saxicola_rubetra,Pasture_high,14
2492521,Saxicola_rubetra,Pasture_low,5
2492526,Saxicola_torquatus,Pasture_high,11
2492526,Saxicola_torquatus,Pasture_low,4
2492542,Luscinia_luscinia,WoodlandForest_multi,2
2492542,Luscinia_luscinia,WoodlandForest_primary,0
2492542,Luscinia_luscinia,WoodlandForest_prod,3
2492576,Muscicapa_striata,WoodlandForest_multi,5
2492576,Muscicapa_striata,WoodlandForest_primary,0
2492576,Muscicapa_striata,WoodlandForest_prod,10
2492601,Ficedula_albicollis,WoodlandForest_multi,15
2492601,Ficedula_albicollis,WoodlandForest_primary,0
2492601,Ficedula_albicollis,WoodlandForest_prod,21
2492605,Ficedula_parva,WoodlandForest_multi,11
2492605,Ficedula_parva,WoodlandForest_primary,0
2492605,Ficedula_parva,WoodlandForest_prod,17
2492606,Ficedula_hypoleuca,WoodlandForest_multi,3
2492606,Ficedula_hypoleuca,WoodlandForest_primary,0
2492606,Ficedula_hypoleuca,WoodlandForest_prod,7
2492608,Ficedula_semitorquata,WoodlandForest_multi,5
2492608,Ficedula_semitorquata,WoodlandForest_primary,0
2492608,Ficedula_semitorquata,WoodlandForest_prod,7
2492822,Cisticola_juncidis,Cropland_high,2
2492822,Cisticola_juncidis,Cropland_low,1
2492822,Cisticola_juncidis,Cropland_med,1
2492854,Lanius_minor,Cropland_high,16
2492854,Lanius_minor,Cropland_low,4
2492854,Lanius_minor,Cropland_med,10
2492855,Lanius_nubicus,Cropland_low,0
2492867,Lanius_senator,Cropland_high,12
2492867,Lanius_senator,Cropland_low,1
2492867,Lanius_senator,Cropland_med,7
2492867,Lanius_senator,Pasture_high,7
2492867,Lanius_senator,Pasture_low,1
2492942,Sylvia_borin,WoodlandForest_multi,1
2492942,Sylvia_borin,WoodlandForest_primary,0
2492942,Sylvia_borin,WoodlandForest_prod,1
2492943,Sylvia_communis,Pasture_high,7
2492943,Sylvia_communis,Pasture_low,2
2492944,Sylvia_hortensis,Cropland_high,6
2492944,Sylvia_hortensis,Cropland_low,1
2492944,Sylvia_hortensis,Cropland_med,4
2492944,Sylvia_hortensis,WoodlandForest_multi,1
2492944,Sylvia_hortensis,WoodlandForest_primary,0
2492944,Sylvia_hortensis,WoodlandForest_prod,1
2492955,Sylvia_nisoria,Pasture_high,13
2492955,Sylvia_nisoria,Pasture_low,5
2492955,Sylvia_nisoria,WoodlandForest_multi,1
2492955,Sylvia_nisoria,WoodlandForest_primary,0
2492955,Sylvia_nisoria,WoodlandForest_prod,1
2492956,Sylvia_atricapilla,WoodlandForest_multi,2
2492956,Sylvia_atricapilla,WoodlandForest_primary,0
2492956,Sylvia_atricapilla,WoodlandForest_prod,3
2492959,Sylvia_conspicillata,Pasture_high,3
2492959,Sylvia_conspicillata,Pasture_low,0
2492960,Sylvia_curruca,Cropland_high,6
2492960,Sylvia_curruca,Cropland_low,1
2492960,Sylvia_curruca,Cropland_med,4
2493052,Phylloscopus_trochilus,WoodlandForest_multi,1
2493052,Phylloscopus_trochilus,WoodlandForest_primary,0
2493052,Phylloscopus_trochilus,WoodlandForest_prod,2
2493070,Phylloscopus_bonelli,WoodlandForest_multi,4
2493070,Phylloscopus_bonelli,WoodlandForest_primary,0
2493070,Phylloscopus_bonelli,WoodlandForest_prod,6
2493084,Phylloscopus_trochiloides,WoodlandForest_multi,2
2493084,Phylloscopus_trochiloides,WoodlandForest_primary,0
2493084,Phylloscopus_trochiloides,WoodlandForest_prod,4
2493114,Acrocephalus_paludicola,Pasture_high,9
2493114,Acrocephalus_paludicola,Pasture_low,3
2493219,Hippolais_olivetorum,Cropland_high,4
2493219,Hippolais_olivetorum,Cropland_low,0
2493219,Hippolais_olivetorum,Cropland_med,2
2493219,Hippolais_olivetorum,WoodlandForest_multi,1
2493219,Hippolais_olivetorum,WoodlandForest_primary,0
2493219,Hippolais_olivetorum,WoodlandForest_prod,1
2494200,Serinus_serinus,Cropland_high,6
2494200,Serinus_serinus,Cropland_low,3
2494200,Serinus_serinus,Cropland_med,4
2494329,Coccothraustes_coccothraustes,Cropland_high,4
2494329,Coccothraustes_coccothraustes,Cropland_low,1
2494329,Coccothraustes_coccothraustes,Cropland_med,2
2494422,Fringilla_coelebs,Cropland_high,5
2494422,Fringilla_coelebs,Cropland_low,1
2494422,Fringilla_coelebs,Cropland_med,3
2494422,Fringilla_coelebs,Pasture_high,2
2494422,Fringilla_coelebs,Pasture_low,0
2494422,Fringilla_coelebs,WoodlandForest_multi,0
2494422,Fringilla_coelebs,WoodlandForest_primary,0
2494422,Fringilla_coelebs,WoodlandForest_prod,2
2494442,Fringilla_teydea,WoodlandForest_multi,2
2494442,Fringilla_teydea,WoodlandForest_primary,0
2494442,Fringilla_teydea,WoodlandForest_prod,2
2494459,Carpodacus_erythrinus,Pasture_high,7
2494459,Carpodacus_erythrinus,Pasture_low,1
2494543,Pyrrhula_pyrrhula,WoodlandForest_multi,3
2494543,Pyrrhula_pyrrhula,WoodlandForest_primary,0
2494543,Pyrrhula_pyrrhula,WoodlandForest_prod,5
2494686,Carduelis_carduelis,Cropland_high,13
2494686,Carduelis_carduelis,Cropland_low,3
2494686,Carduelis_carduelis,Cropland_med,8
2494686,Carduelis_carduelis,Pasture_high,6
2494686,Carduelis_carduelis,Pasture_low,1
2495000,Aegithalos_caudatus,Cropland_high,1
2495000,Aegithalos_caudatus,Cropland_low,0
2495000,Aegithalos_caudatus,Cropland_med,1
2495000,Aegithalos_caudatus,WoodlandForest_multi,5
2495000,Aegithalos_caudatus,WoodlandForest_primary,0
2495000,Aegithalos_caudatus,WoodlandForest_prod,7
2495427,Columba_bollii,WoodlandForest_multi,2
2495427,Columba_bollii,WoodlandForest_primary,0
2495427,Columba_bollii,WoodlandForest_prod,2
2495434,Columba_junoniae,WoodlandForest_multi,2
2495434,Columba_junoniae,WoodlandForest_primary,0
2495434,Columba_junoniae,WoodlandForest_prod,2
2495471,Columba_oenas,Cropland_high,13
2495471,Columba_oenas,Cropland_low,3
2495471,Columba_oenas,Cropland_med,8
2495471,Columba_oenas,WoodlandForest_multi,12
2495471,Columba_oenas,WoodlandForest_primary,0
2495471,Columba_oenas,WoodlandForest_prod,17
2495708,Streptopelia_turtur,Cropland_high,17
2495708,Streptopelia_turtur,Cropland_low,4
2495708,Streptopelia_turtur,Cropland_med,10
2495708,Streptopelia_turtur,WoodlandForest_multi,1
2495708,Streptopelia_turtur,WoodlandForest_primary,0
2495708,Streptopelia_turtur,WoodlandForest_prod,2
2497266,Athene_noctua,Cropland_high,20
2497266,Athene_noctua,Cropland_low,7
2497266,Athene_noctua,Cropland_med,12
2497266,Athene_noctua,Pasture_high,8
2497266,Athene_noctua,Pasture_low,2
2497266,Athene_noctua,WoodlandForest_multi,2
2497266,Athene_noctua,WoodlandForest_primary,0
2497266,Athene_noctua,WoodlandForest_prod,3
2497295,Asio_flammeus,Cropland_high,24
2497295,Asio_flammeus,Cropland_low,7
2497295,Asio_flammeus,Cropland_med,15
2497295,Asio_flammeus,Pasture_high,13
2497295,Asio_flammeus,Pasture_low,5
2497306,Asio_otus,Cropland_high,12
2497306,Asio_otus,Cropland_low,4
2497306,Asio_otus,Cropland_med,8
2497306,Asio_otus,WoodlandForest_multi,4
2497306,Asio_otus,WoodlandForest_primary,0
2497306,Asio_otus,WoodlandForest_prod,6
2497509,Strix_uralensis,WoodlandForest_multi,10
2497509,Strix_uralensis,WoodlandForest_primary,0
2497509,Strix_uralensis,WoodlandForest_prod,14
2497522,Strix_nebulosa,WoodlandForest_multi,5
2497522,Strix_nebulosa,WoodlandForest_primary,0
2497522,Strix_nebulosa,WoodlandForest_prod,8
2497701,Otus_scops,Cropland_high,14
2497701,Otus_scops,Cropland_low,3
2497701,Otus_scops,Cropland_med,9
2497701,Otus_scops,Pasture_high,7
2497701,Otus_scops,Pasture_low,1
2497701,Otus_scops,WoodlandForest_multi,2
2497701,Otus_scops,WoodlandForest_primary,0
2497701,Otus_scops,WoodlandForest_prod,3
2497921,Tyto_alba,Cropland_high,20
2497921,Tyto_alba,Cropland_low,7
2497921,Tyto_alba,Cropland_med,13
2497921,Tyto_alba,Pasture_high,7
2497921,Tyto_alba,Pasture_low,1
2498026,Anser_erythropus,Cropland_high,13
2498026,Anser_erythropus,Cropland_low,3
2498026,Anser_erythropus,Cropland_med,9
2498026,Anser_erythropus,Pasture_high,9
2498026,Anser_erythropus,Pasture_low,3
2498036,Anser_anser,Cropland_high,25
2498036,Anser_anser,Cropland_low,8
2498036,Anser_anser,Cropland_med,16
2498036,Anser_anser,Pasture_high,9
2498036,Anser_anser,Pasture_low,3
2498326,Bucephala_clangula,WoodlandForest_multi,2
2498326,Bucephala_clangula,WoodlandForest_primary,0
2498326,Bucephala_clangula,WoodlandForest_prod,5
2498347,Cygnus_cygnus,Cropland_high,18
2498347,Cygnus_cygnus,Cropland_low,5
2498347,Cygnus_cygnus,Cropland_med,12
2498347,Cygnus_cygnus,Pasture_high,7
2498347,Cygnus_cygnus,Pasture_low,2
2498415,Upupa_epops,Cropland_high,16
2498415,Upupa_epops,Cropland_low,3
2498415,Upupa_epops,Cropland_med,10
2650180,Botrychium_simplex,Pasture_high,10
2650180,Botrychium_simplex,Pasture_low,5
2650180,Botrychium_simplex,WoodlandForest_multi,1
2650180,Botrychium_simplex,WoodlandForest_primary,0
2650180,Botrychium_simplex,WoodlandForest_prod,2
2671366,Tortella_rigens,Pasture_high,2
2671366,Tortella_rigens,Pasture_low,0
2672681,Orthotrichum_rogeri,WoodlandForest_multi,8
2672681,Orthotrichum_rogeri,WoodlandForest_primary,0
2672681,Orthotrichum_rogeri,WoodlandForest_prod,10
2675182,Cynodontium_suecicum,WoodlandForest_multi,0
2675182,Cynodontium_suecicum,WoodlandForest_primary,0
2675182,Cynodontium_suecicum,WoodlandForest_prod,1
2675421,Dicranum_viride,WoodlandForest_multi,9
2675421,Dicranum_viride,WoodlandForest_primary,0
2675421,Dicranum_viride,WoodlandForest_prod,11
2675719,Leucobryum_glaucum,WoodlandForest_multi,13
2675719,Leucobryum_glaucum,WoodlandForest_primary,0
2675719,Leucobryum_glaucum,WoodlandForest_prod,18
2677637,Plagiomnium_drummondii,WoodlandForest_multi,0
2677637,Plagiomnium_drummondii,WoodlandForest_primary,0
2677637,Plagiomnium_drummondii,WoodlandForest_prod,1
2678770,Dichelyma_capillaceum,WoodlandForest_multi,3
2678770,Dichelyma_capillaceum,WoodlandForest_primary,0
2678770,Dichelyma_capillaceum,WoodlandForest_prod,2
2680274,Bryhnia_novae-angliae,WoodlandForest_multi,1
